Time	5_29_2019estimatedspikedata_sspf2_14_track70	5_29_2019estimatedspikedata_spf2_14_track54	5_29_2019estimatedspikedata_spf2_14_track35	5_29_2019estimatedspikedata_spf2_14_track22_cell_next_to_35	5_29_2019estimatedspikedata_spf2_14_track13	5_29_2019estimatedspikedata_spf2_13_track61	5_29_2019estimatedspikedata_spf2_13_track52	5_29_2019estimatedspikedata_spf2_13_track50	5_29_2019estimatedspikedata_spf2_13_track13	5_29_2019estimatedspikedata_spf2_13_track8	5_29_2019estimatedspikedata_spf2_12_track62	5_29_2019estimatedspikedata_spf2_12_track54	5_29_2019estimatedspikedata_spf2_12_track50	5_29_2019estimatedspikedata_spf2_12_track36	5_29_2019estimatedspikedata_spf2_12_track32_1832	5_29_2019estimatedspikedata_spf2_12_track17	5_29_2019estimatedspikedata_spf2_12_track8	5_29_2019estimatedspikedata_spf2_12_track7_next_to_6	5_29_2019estimatedspikedata_spf2_12_track6	5_29_2019estimatedspikedata_spf2_9_track95	5_29_2019estimatedspikedata_spf2_9_track86	5_29_2019estimatedspikedata_spf2_9_track72	5_29_2019estimatedspikedata_spf2_9_track67	5_29_2019estimatedspikedata_spf2_9_track45	5_29_2019estimatedspikedata_spf2_9_track33	5_29_2019estimatedspikedata_spf2_9_track22	5_29_2019estimatedspikedata_spf2_9_track6_1507_2005_3764	5_29_2019estimatedspikedata_spf2_8again_track60_388_952_1214_1627	5_29_2019estimatedspikedata_spf2_8again_track47	5_29_2019estimatedspikedata_spf2_8again_track45_same_as2_832	5_29_2019estimatedspikedata_spf2_8again_track12_856_958_1159	5_29_2019estimatedspikedata_spf2_8again_track10	5_29_2019estimatedspikedata_spf2_6_track86	5_29_2019estimatedspikedata_spf2_6_track79	5_29_2019estimatedspikedata_spf2_6_track67	5_29_2019estimatedspikedata_spf2_6_track63	5_29_2019estimatedspikedata_spf2_6_track50	5_29_2019estimatedspikedata_spf2_6_track44	5_29_2019estimatedspikedata_spf2_6_track41	5_29_2019estimatedspikedata_spf2_6_track37	5_29_2019estimatedspikedata_spf2_6_track30	5_29_2019estimatedspikedata_spf2_6_track20	5_29_2019estimatedspikedata_spf2_6_track19	5_29_2019estimatedspikedata_spf2_6_track6	5_29_2019estimatedspikedata_spf2_4_track106	5_29_2019estimatedspikedata_spf2_4_track98_1453	5_29_2019estimatedspikedata_spf2_4_track96	5_29_2019estimatedspikedata_spf2_4_track88	5_29_2019estimatedspikedata_spf2_4_track84_1341	5_29_2019estimatedspikedata_spf2_4_track83	5_29_2019estimatedspikedata_spf2_4_track79	5_29_2019estimatedspikedata_spf2_4_track74	5_29_2019estimatedspikedata_spf2_4_track67	5_29_2019estimatedspikedata_spf2_4_track61
58.504	0.0071294	0.15727	0.00043041	0.0000354	0.000000298	0.053293	0.0000885	0.079573	0.00030202	0.00024593	0.037585	0.0015371	0.011052	0.00041521	0.0052913	0.098465	0.14993	0.057256	0.015542	0.02277	0.011632	0.048531	0.020182	0.073192	0.043958	0.10584	0.1102	0.0072843	0.006312	0.014849	0.0025952	0.0041785	0.00057989	0.16505	0.1149	0.01898	0.0086713	-5.96E-08	0.0058315	0.0052195	0.00011617	0.072056	0.29965	0.00339	0.052658	0.0000333	0.090707	0.012662	0.0099753	0.0000536	0.37023	0.22483	0.036144	0.00021511
58.71	0.0055836	0.11273	0.00034565	0.000029	0.000000238	0.038644	0.0000724	0.056031	0.00024551	0.0001986	0.028131	0.0012425	0.008487	0.091707	0.0040761	0.070634	0.10518	0.041835	0.011883	0.017214	0.0089893	0.035457	0.015228	0.052782	0.032381	0.074886	0.077979	0.0057345	0.0049258	0.011151	0.0020729	0.0032845	0.00046766	0.11554	0.082738	0.014475	0.0067356	5.96E-08	0.0045978	0.0041219	0.0000944	0.052603	0.20858	0.0027127	0.038148	0.0000272	0.065225	0.0097533	0.0077253	0.0000435	0.25511	0.36001	0.026489	0.085691
58.916	0.0044006	0.081769	0.00027913	0.0000237	0.000000238	0.028463	0.0000595	0.040098	0.0001995	0.0001604	0.021225	0.0010002	0.0065821	0.066943	0.0031812	0.051137	0.074391	0.030963	0.0092174	0.013121	0.0070621	0.026217	0.011595	0.03846	0.14352	0.053695	0.056232	0.004534	0.0038686	0.0084946	0.0016618	0.0025969	0.00037694	0.081344	0.06037	0.011259	0.0052488	0	0.0036576	0.0032877	0.0000765	0.038937	0.1455	0.093616	0.028018	0.0000221	0.047117	0.10516	0.0060312	0.0000353	0.17853	0.50285	0.019605	0.061868
59.122	0.0034958	0.059912	0.00022459	0.0000193	0.000000119	0.021187	0.0000492	0.029046	0.00016224	0.00012887	0.016227	0.00080597	0.0051373	0.21892	0.0024918	0.037476	0.19046	0.023137	0.0072272	0.010095	0.24416	0.019758	0.0089335	0.31254	0.59322	0.038847	0.041221	0.003607	0.0030566	0.0065734	0.0013325	0.0020595	0.00030386	0.057946	0.044508	0.11531	0.0041044	0	0.0029302	0.0026372	0.000062	0.029283	0.10303	0.067257	0.33778	0.0000179	0.16303	0.25198	0.0047168	0.0000287	0.12598	0.6494	0.10996	0.045028
59.328	0.0027898	0.044367	0.0001809	0.0000156	0.000000238	0.015961	0.0000402	0.021501	0.00013244	0.00010401	0.012514	0.00065088	0.0040299	0.15431	0.0019711	0.027803	0.33061	0.01748	0.26062	0.0078353	0.16928	0.014955	0.0069935	0.2166	0.40331	0.028519	0.030897	0.082511	0.0024297	0.0051218	0.0010709	0.0016351	0.00024509	0.17287	0.033218	0.083157	0.0032331	0	0.0023776	0.094594	0.0000505	0.022265	0.073832	0.048848	0.23165	0.0000146	0.11477	0.17328	0.0036964	0.0000233	0.089972	0.44165	0.077148	0.033165
59.534	0.0022306	0.033242	0.00014657	0.0000126	5.96E-08	0.012229	0.0000328	0.016132	0.00010824	0.0000837	0.0097157	0.00053006	0.0032289	0.10985	0.0015567	0.020882	0.47156	0.013316	0.17968	0.0061171	0.30502	0.011481	0.0055269	0.14928	0.27606	0.021118	0.32299	0.059651	0.0019332	0.0040212	0.00086319	0.0013048	0.00019908	0.12036	0.02497	0.06031	0.0025492	0	0.0019253	0.067889	0.082645	0.017125	0.20861	0.035813	0.16007	0.0000119	0.25453	0.12054	0.0029157	0.0000188	0.064303	0.98316	0.055025	0.024598
59.74	0.098151	0.025313	0.00011879	0.0000103	5.96E-08	0.0094564	0.000027	0.012242	0.0000877	0.0000673	0.0076007	0.00043005	0.21905	0.27801	0.0012323	0.015903	0.31963	0.010245	0.12486	0.092557	0.45362	0.0089481	0.078884	0.10446	0.19177	0.01592	0.47362	0.043561	0.0015408	0.0031868	0.00070256	0.0010441	0.00016111	0.084018	0.019029	0.044429	0.0020214	0	0.099224	0.21087	0.059445	0.13237	0.14507	0.026627	0.11204	0.00000972	0.41188	0.085605	0.002308	0.0000153	0.046611	1.0578	0.16444	0.018427
59.946	0.070658	0.019479	0.0000963	0.00000846	0.000000119	0.007393	0.18995	0.0094203	0.0000711	0.0000542	0.0059664	0.00034934	0.35434	0.19416	0.00098234	0.11597	0.22156	0.0079427	0.088314	0.23044	0.31173	0.0070046	0.057328	0.074439	0.13487	0.012132	0.32251	0.032034	0.0012336	0.23563	0.00057173	0.00084245	0.00013107	0.059678	0.01455	0.17875	0.0016071	0	0.2634	0.38737	0.043308	0.30443	0.10195	0.020035	0.079093	0.00000799	0.28052	0.22533	0.0018369	0.0000123	0.034218	1.1065	0.11419	0.12466
60.152	0.051439	0.01511	0.000078	0.00000685	5.96E-08	0.0058144	0.1318	0.0073322	0.0000581	0.0000435	0.0046971	0.00028414	0.49481	0.13651	0.00078601	0.083021	0.15539	0.00621	0.062525	0.16104	0.21405	0.0055125	0.16869	0.053933	0.095155	0.0093831	0.22192	0.023886	0.00098705	0.38532	0.00046492	0.00068033	0.00010675	0.042759	0.011254	0.12677	0.0012798	0	0.18313	0.26386	0.031984	0.21092	0.072704	0.015214	0.056257	0.00000644	0.19277	0.15712	0.0014626	0.00001	0.025455	0.73547	0.23766	0.088055
60.358	0.037908	0.011822	0.0000632	0.0000056	5.96E-08	0.0045689	0.092633	0.0057528	0.0000473	0.0000348	0.092344	0.00023174	0.619	0.09739	0.00062901	0.060237	0.11028	0.0048921	0.044976	0.31413	0.35599	0.0043534	0.11833	0.15736	0.068455	0.007303	0.15293	0.018116	0.0007872	0.26352	0.00037801	0.00055003	0.000087	0.030858	0.008748	0.2951	0.0010245	5.96E-08	0.12868	0.18312	0.023974	0.14843	0.0526	0.011643	0.040626	0.00000525	0.13326	0.11091	0.0011657	0.00000811	0.019126	0.84114	0.16268	0.062606
60.564	0.028139	0.009274	0.0000515	0.00000453	5.96E-08	0.0036129	0.066359	0.004571	0.0000386	0.000028	0.065988	0.00018936	0.42285	0.070255	0.00050443	0.044054	0.078509	0.0038806	0.032832	0.21697	0.50154	0.0034623	0.084122	0.54995	0.049624	0.0057508	0.10645	0.11541	0.0006305	0.74426	0.00030613	0.00044549	0.000071	0.022647	0.0068255	0.20404	0.00082028	5.96E-08	0.091226	0.12781	0.13629	0.10508	0.038601	0.0090833	0.029607	0.00000423	0.27456	0.078552	0.00093585	0.0000065	0.014442	0.94167	0.11245	0.0454
60.77	0.021073	0.0073212	0.0000417	0.00000364	0	0.0028619	0.048357	0.075988	0.0000315	0.0000225	0.04789	0.00015503	0.29277	0.051308	0.0004068	0.032584	0.20351	0.0030962	0.024295	0.15198	0.34331	0.0027738	0.44296	0.6657	0.036325	0.092465	0.074702	0.08222	0.00050664	0.87305	0.0002501	0.00036156	0.0000581	0.016899	0.0053461	0.14277	0.00065982	5.96E-08	0.065304	0.091211	0.29182	0.075585	0.028945	0.10766	0.021903	0.00000352	0.42582	0.21532	0.00075257	0.00000536	0.099532	0.64052	0.078385	0.16753
60.976	0.015969	0.0058094	0.0000339	0.00000298	-5.96E-08	0.0022699	0.34835	0.42562	0.0000256	0.0000181	0.035094	0.00012654	0.44149	0.03786	0.00032824	0.02433	0.35383	0.0024911	0.018318	0.10766	0.2386	0.0022292	0.59398	0.44363	0.026952	0.23392	0.05364	0.21497	0.00040692	0.9716	0.00020289	0.00029373	0.0000477	0.012678	0.0042124	0.1005	0.00053293	5.96E-08	0.21347	0.24257	0.46892	0.055069	0.13978	0.077221	0.016397	0.0000028	0.28623	0.15063	0.00060683	0.00000429	0.071535	0.44003	0.055375	0.1158
61.182	0.012234	0.0046445	0.0000275	0.0000025	0	0.0018185	0.24272	0.56542	0.0000209	0.0000145	0.026112	0.00010341	0.9978	0.028195	0.0002656	0.018333	0.50289	0.0020127	0.013931	0.076459	0.39571	0.0017834	0.72131	0.30105	0.020227	0.16246	0.038849	0.14954	0.00032711	0.67323	0.00016457	0.00023901	0.0000391	0.0095927	0.0033299	0.072105	0.00043052	5.96E-08	0.15001	0.16969	0.31862	0.47906	0.099059	0.22148	0.012392	0.00000227	0.1974	0.10671	0.00049025	0.00000346	0.19085	0.59388	0.039416	0.081307
61.388	0.0094513	0.0037158	0.0000224	0.00000203	-5.96E-08	0.0014652	0.16947	0.38131	0.0000169	0.0000119	0.019623	0.0000843	1.0872	0.021175	0.00021559	0.013946	0.34194	0.085131	0.10117	0.055203	0.27205	0.0014316	0.49218	0.43686	0.015321	0.11453	0.1388	0.10526	0.00026381	0.46211	0.0001334	0.00019401	0.063627	0.0074141	0.0026481	0.05215	0.00034869	0	0.32685	0.34183	0.48956	0.67085	0.070774	0.1547	0.0094145	0.00000185	0.13744	0.07617	0.00039959	0.070252	0.33519	0.40267	0.028439	0.057765
61.594	0.0073711	0.12307	0.0000182	0.00000161	-5.96E-08	0.0011785	0.11874	0.26206	0.0000137	0.00000972	0.014854	0.0000687	0.73955	0.016123	0.00017494	0.010731	0.23455	0.061816	0.072157	0.04043	0.18623	0.0011597	0.33552	0.57726	0.11241	0.55124	0.53247	0.074696	0.00021285	0.31642	0.00010949	0.00015855	0.046747	0.23627	0.0021086	0.038058	0.00028247	0	0.2284	0.23573	0.33199	0.45618	0.20358	0.10973	0.0072234	0.00000149	0.096732	0.055152	0.00032526	0.05085	0.48281	0.27107	0.020903	0.04129
