"Cluster","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster82",1.05160049821775,-0.316200251034193,1.22092862769943,-0.258983403174027,0.795648046082297,0.974077435645765
"Cluster91",0.0640491283967133,0.293633757625802,3.08457506014951,0.0951942332087617,0.924160550419804,0.974077435645765
"Cluster93",0.487167522470485,-0.494470916462957,1.74484828353284,-0.283389060888313,0.776878612989546,0.974077435645765
"Cluster98",0.136442373348466,-0.118558942561027,3.08457506014951,-0.0384360698796809,0.969340002614024,0.974077435645765
"Cluster114",0.0721724900561931,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster126",0.139686003487361,-0.118558942561027,3.08457506014951,-0.0384360698796808,0.969340002614024,0.974077435645765
"Cluster130",0.0721724900561931,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster138",0.139686003487361,0.705828418784289,3.08457506014951,0.228825172031987,0.819004801352556,0.974077435645765
"Cluster141",0.832893013315158,0.395251337719767,1.22205436351845,0.323431877925454,0.746368190666543,0.974077435645765
"Cluster142",0.0721724900561931,0.293633757625802,3.08457506014951,0.0951942332087615,0.924160550419804,0.974077435645765
"Cluster146",1.61213015651419,-0.45054601202073,0.938698272146754,-0.479968937186125,0.631249480878627,0.974077435645765
