"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster7640",0.807428533158718,-0.319232391928266,1.94355148709622,-0.164252089048188,0.869532696752553,NA
"Cluster7658",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster7716",0.881206739541992,1.30445893176454,1.72336229057202,0.756926700149372,0.449093778094602,NA
"Cluster7829",0.488920797622906,0.523108150495239,2.65229498848204,0.197228495611125,0.843648732280211,NA
"Cluster7858",0.882877357168902,-3.23567378812522,2.69673147242594,-1.19985019688091,0.23019752502622,NA
"Cluster7896",0.124075747771209,-0.718627484747385,2.99922684106026,-0.2396042456373,0.810637073100027,NA
"Cluster7898",0.313577856251635,-1.74827234128383,3.06089082282819,-0.571164553876009,0.567888103298181,NA
"Cluster7922",0.811239406370834,-3.12014676276924,2.00632632955924,-1.55515417247935,0.119909355690816,NA
"Cluster7932",0.301910872119132,-0.719301823012061,2.96990471634683,-0.242196936168662,0.808627568974554,NA
"Cluster7940",0.263211083434038,-1.50309758942209,3.07331569451976,-0.489080113735914,0.624784979746809,NA
"Cluster7957",0.308159441638774,-1.72571750904688,3.06204535236358,-0.56358326231674,0.573037780447209,NA
"Cluster7965",0.752590019308841,-3.01096797640778,2.09793710851405,-1.4352041175059,0.151228940639811,NA
"Cluster8007",0.64257736749261,-0.331747210777342,2.19566843890902,-0.151091669807023,0.879903403594318,NA
"Cluster8089",0.640103641733882,0.560113257775409,1.93689470054145,0.289181057503452,0.772442826809572,NA
"Cluster8111",0.496302991084837,-2.40921287345557,2.80979535997701,-0.85743357248454,0.391205311824931,NA
"Cluster8137",0.138129262695196,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster8146",0.261705442836865,-1.4980464137079,3.07356813770339,-0.487396519807516,0.625977359355975,NA
"Cluster8158",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster8174",0.245159596456802,-1.42542769653166,3.07714495674729,-0.463230597377648,0.64319908661017,NA
"Cluster8190",0.364780773275129,-1.94686124842039,3.05145060555333,-0.638011719697281,0.523466051111173,NA
"Cluster8202",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster8222",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster8264",0.244539219133845,-1.42287047096658,3.07725504762649,-0.462383016339203,0.64380667642575,NA
"Cluster8275",0.656522067987922,-2.80737677320267,2.26213460431563,-1.24102994041418,0.214594688613235,NA
"Cluster8336",0.134203730853366,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster8494",0.130852721418432,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster8501",0.127240445009858,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster8605",0.313577856251635,-1.74827234128383,3.06089082282819,-0.571164553876009,0.567888103298181,NA
"Cluster8615",0.24772313490469,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster8623",0.117298774123986,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster8673",0.165148756603127,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster8675",0.365450269666405,-1.97096565172128,3.05038873723475,-0.646135893324863,0.518191351878793,NA
"Cluster8677",0.196279082127649,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster8706",0.218868463965078,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster8710",0.207193894042795,1.34234183301865,3.08457506014951,0.435178851816816,0.663432611853092,NA
"Cluster8815",0.876665767080051,-3.22593163213418,2.7005779567384,-1.19453379380697,0.232269229698407,NA
"Cluster8828",0.0586493870619931,-0.306433569681994,2.79222611740845,-0.109745255862875,0.91261140816886,NA
"Cluster8958",0.749598120223225,-3.00806662067123,1.92776232343012,-1.56039288874517,0.118667064296139,NA
"Cluster8977",0.568058746271352,-2.60401926291051,2.42130378452742,-1.07546160855597,0.282168111656695,NA
"Cluster9038",0.365450269666405,-1.97096565172128,3.05038873723475,-0.646135893324863,0.518191351878793,NA
"Cluster9043",0.873698991923941,-1.00403323813139,1.61563627037307,-0.621447572416501,0.53430517957167,NA
"Cluster9051",0.141267085108807,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster9098",0.196279082127649,-1.13150494368161,3.08452285530081,-0.36683305547148,0.713743549214649,NA
"Cluster9150",0.434545519621732,2.31456318958408,2.69080404303422,0.860175305435517,0.389692415034495,NA
"Cluster9193",0.461143604023217,-0.86416985032924,2.69182299734129,-0.321035168799278,0.748183739500845,NA
"Cluster9202",0.141267085108807,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster9238",0.138129262695196,0.930147171860161,3.08457506014951,0.30154791299359,0.762996719886232,NA
"Cluster9248",0.657169974888115,-2.79459171830084,2.2783233031493,-1.22660015566619,0.219972910675857,NA
"Cluster9271",0.145912309310052,-0.718627550830472,3.08457506014951,-0.232974570829747,0.815781152027347,NA
"Cluster9280",0.234597548247972,-1.38211242945521,3.07891914797056,-0.448895330806662,0.653507164481192,NA
"Cluster9288",0.854865444601576,-1.05694741890218,1.75371565443424,-0.602690302860504,0.546714733751063,NA
